# binIdx ctxIdx symbol range offset
1351 85 0 303 12
1352 5 1 295 12
1353 6 0 287 12
1354 7 0 281 12
1355 9 0 275 12
1356 10 0 269 12
1357 64 0 263 12
1358 60 0 257 12
1359 85 0 502 25
1360 5 1 491 25
1361 6 0 480 25
1362 7 0 471 25
1363 9 0 462 25
1364 10 0 453 25
1365 64 0 444 25
1366 60 0 436 25
1367 85 0 428 25
1368 5 1 418 25
1369 6 0 408 25
1370 7 0 400 25
1371 9 0 392 25
1372 10 0 384 25
1373 64 0 376 25
1374 60 0 369 25
1375 85 0 362 25
1376 5 1 353 25
1377 6 0 344 25
1378 7 0 337 25
1379 9 0 330 25
1380 10 0 323 25
1381 64 0 316 25
1382 60 0 310 25
1383 85 0 304 25
1384 5 1 296 25
1385 6 0 288 25
1386 7 0 282 25
1387 9 0 276 25
1388 10 0 270 25
1389 64 0 264 25
1390 60 0 258 25
1391 85 0 504 50
1392 5 1 493 50
1393 6 0 482 50
1394 7 0 473 50
1395 9 0 464 50
1396 10 0 455 50
1397 64 0 446 50
1398 60 0 438 50
1399 85 0 430 50
1400 5 1 420 50
1401 6 0 410 50
1402 7 0 402 50
1403 9 0 394 50
1404 10 0 386 50
1405 64 0 378 50
1406 60 0 371 50
1407 85 0 364 50
1408 5 1 355 50
1409 6 0 346 50
1410 7 0 339 50
1411 9 0 332 50
1412 10 0 325 50
1413 64 0 318 50
1414 60 0 312 50
1415 85 0 306 50
1416 5 1 298 50
1417 6 0 290 50
1418 7 0 284 50
1419 9 0 278 50
1420 10 0 272 50
1421 64 0 266 50
1422 60 0 260 50
1423 85 0 508 100
1424 5 1 497 100
1425 6 0 486 100
1426 7 0 477 100
1427 9 0 468 100
1428 10 0 459 100
1429 64 0 450 100
1430 60 0 441 100
1431 85 0 433 100
1432 5 1 423 100
1433 6 0 413 100
1434 7 0 405 100
1435 9 0 397 100
1436 10 0 389 100
1437 64 0 381 100
1438 60 0 374 100
1439 85 0 367 100
1440 5 1 358 100
1441 6 0 349 100
1442 7 0 342 100
1443 9 0 335 100
1444 10 0 328 100
1445 64 0 321 100
1446 60 0 314 100
1447 85 0 308 100
1448 5 1 300 100
1449 6 0 292 100
1450 7 0 286 100
1451 9 0 280 100
1452 10 0 274 100
1453 64 0 268 100
1454 60 0 262 100
1455 85 0 256 100
1456 5 1 499 200
1457 6 0 488 200
1458 7 0 479 200
1459 9 0 470 200
1460 10 0 461 200
1461 64 0 452 200
1462 60 0 443 200
1463 85 0 435 200
1464 4 1 364 200
1465 6 0 355 200
1466 7 0 348 200
1467 9 0 341 200
1468 10 0 334 200
1469 64 0 327 200
1470 60 0 320 200
1471 86 0 488 8
1472 5 1 477 8
1473 6 0 466 8
1474 7 0 457 8
1475 9 0 448 8
1476 10 0 439 8
1477 64 0 431 8
1478 60 0 423 8
1479 85 0 415 8
1480 5 1 405 8
1481 6 0 395 8
1482 7 0 387 8
1483 9 0 379 8
1484 10 0 372 8
1485 64 0 365 8
1486 60 0 358 8
1487 85 0 351 8
1488 5 1 342 8
1489 6 0 333 8
1490 7 0 326 8
1491 9 0 319 8
1492 10 0 313 8
1493 64 0 307 8
1494 60 0 301 8
1495 85 0 295 8
1496 5 1 287 8
1497 6 0 279 8
1498 7 0 273 8
1499 9 0 267 8
1500 10 0 261 8
1501 64 0 510 17
1502 60 0 501 17
1503 85 0 492 17
1504 5 1 481 17
1505 6 0 470 17
1506 7 0 461 17
1507 9 0 452 17
1508 10 0 443 17
1509 64 0 435 17
1510 60 0 427 17
1511 85 0 419 17
1512 5 1 409 17
1513 6 0 399 17
1514 7 0 391 17
1515 9 0 383 17
1516 10 0 376 17
1517 64 0 369 17
1518 60 0 362 17
1519 85 0 355 17
1520 5 1 346 17
1521 6 0 337 17
1522 7 0 330 17
1523 9 0 323 17
1524 10 0 316 17
1525 64 0 310 17
1526 60 0 304 17
1527 85 0 298 17
1528 5 1 290 17
1529 6 0 282 17
1530 7 0 276 17
1531 9 0 270 17
1532 10 0 264 17
1533 64 0 258 17
1534 60 0 504 34
1535 85 0 495 34
1536 5 1 484 34
1537 6 0 473 34
1538 7 0 464 34
1539 9 0 455 34
1540 10 0 446 34
1541 64 0 438 34
1542 60 0 430 34
1543 85 0 422 34
1544 5 1 412 34
1545 6 0 402 34
1546 7 0 394 34
1547 9 0 386 34
1548 10 0 378 34
1549 64 0 371 34
1550 60 0 364 34
1551 85 0 357 34
1552 5 1 348 34
1553 6 0 339 34
1554 7 0 332 34
1555 9 0 325 34
1556 10 0 318 34
1557 64 0 312 34
1558 60 0 306 34
1559 85 0 300 34
1560 5 1 292 34
1561 6 0 284 34
1562 7 0 278 34
1563 9 0 272 34
1564 10 0 266 34
1565 64 0 260 34
1566 60 0 508 68
1567 85 0 499 68
1568 5 1 488 68
1569 6 0 477 68
1570 7 0 468 68
1571 9 0 459 68
1572 10 0 450 68
1573 64 0 441 68
1574 60 0 433 68
1575 85 0 425 68
1576 5 1 415 68
1577 6 0 405 68
1578 7 0 397 68
1579 9 0 389 68
1580 10 0 381 68
1581 64 0 374 68
1582 60 0 367 68
1583 85 0 360 68
1584 5 1 351 68
1585 6 0 342 68
1586 7 0 335 68
1587 9 0 328 68
1588 10 0 321 68
1589 64 0 314 68
1590 60 0 308 68
1591 85 0 302 68
1592 5 1 294 68
1593 6 0 286 68
1594 7 0 280 68
1595 9 0 274 68
1596 10 0 268 68
1597 64 0 262 68
1598 60 0 256 68
1599 85 0 500 136
1600 5 1 489 136
1601 6 0 478 136
1602 7 0 469 136
1603 9 0 460 136
1604 10 0 451 136
1605 64 0 442 136
1606 60 0 434 136
1607 85 0 426 136
1608 5 1 416 136
1609 6 0 406 136
1610 7 0 398 136
1611 9 0 390 136
1612 10 0 382 136
1613 64 0 375 136
1614 60 0 368 136
1615 85 0 361 136
1616 5 1 352 136
1617 6 0 343 136
1618 7 0 336 136
1619 9 0 329 136
1620 10 0 322 136
1621 64 0 315 136
1622 60 0 309 136
1623 85 0 303 136
1624 4 1 510 272
1625 6 0 499 272
1626 7 0 490 272
1627 9 0 481 272
1628 10 0 472 272
1629 64 0 463 272
1630 60 0 454 272
1631 86 0 370 6
1632 5 1 361 6
1633 6 0 352 6
1634 7 0 345 6
1635 9 0 338 6
1636 10 0 331 6
1637 64 0 324 6
1638 60 0 317 6
1639 85 0 311 6
1640 5 1 303 6
1641 6 0 295 6
1642 7 0 289 6
1643 9 0 283 6
1644 10 0 277 6
1645 64 0 271 6
1646 60 0 265 6
1647 85 0 259 6
1648 5 1 502 12
1649 6 0 491 12
1650 7 0 482 12
1651 9 0 473 12
1652 10 0 464 12
1653 64 0 455 12
1654 60 0 446 12
1655 85 0 438 12
1656 5 1 428 12
1657 6 0 418 12
1658 7 0 410 12
1659 9 0 402 12
1660 10 0 394 12
1661 64 0 386 12
1662 60 0 378 12
1663 85 0 371 12
1664 5 1 362 12
1665 6 0 353 12
1666 7 0 346 12
1667 9 0 339 12
1668 10 0 332 12
1669 64 0 325 12
1670 60 0 318 12
1671 85 0 312 12
1672 5 1 304 12
1673 6 0 296 12
1674 7 0 290 12
1675 9 0 284 12
1676 10 0 278 12
1677 64 0 272 12
1678 60 0 266 12
1679 85 0 260 12
1680 5 1 504 24
1681 6 0 493 24
1682 7 0 484 24
1683 9 0 475 24
1684 10 0 466 24
1685 64 0 457 24
1686 60 0 448 24
1687 85 0 439 24
1688 5 1 429 24
1689 6 0 419 24
1690 7 0 411 24
1691 9 0 403 24
1692 10 0 395 24
1693 64 0 387 24
1694 60 0 379 24
1695 85 0 372 24
1696 5 1 363 24
1697 6 0 354 24
1698 7 0 347 24
1699 9 0 340 24
1700 10 0 333 24
1701 64 0 326 24
1702 60 0 319 24
1703 85 0 313 24
1704 5 1 305 24
1705 6 0 297 24
1706 7 0 291 24
1707 9 0 285 24
1708 10 0 279 24
1709 64 0 273 24
1710 60 0 267 24
1711 85 0 261 24
1712 5 1 506 49
1713 6 0 495 49
1714 7 0 486 49
1715 9 0 477 49
1716 10 0 468 49
1717 64 0 459 49
1718 60 0 450 49
1719 85 0 441 49
1720 5 1 431 49
1721 6 0 421 49
1722 7 0 413 49
1723 9 0 405 49
1724 10 0 397 49
1725 64 0 389 49
1726 60 0 381 49
1727 85 0 374 49
1728 5 1 365 49
1729 6 0 356 49
1730 7 0 349 49
1731 9 0 342 49
1732 10 0 335 49
1733 64 0 328 49
1734 60 0 321 49
1735 85 0 314 49
1736 5 1 306 49
1737 6 0 298 49
1738 7 0 292 49
1739 9 0 286 49
1740 10 0 280 49
1741 64 0 274 49
1742 60 0 268 49
1743 85 0 262 49
1744 5 1 508 98
1745 6 0 497 98
1746 7 0 488 98
1747 9 0 479 98
1748 10 0 470 98
1749 64 0 461 98
1750 60 0 452 98
1751 85 0 443 98
1752 5 1 433 98
1753 6 0 423 98
1754 7 0 415 98
1755 9 0 407 98
1756 10 0 399 98
1757 64 0 391 98
1758 60 0 383 98
1759 85 0 376 98
1760 5 1 367 98
1761 6 0 358 98
1762 7 0 351 98
1763 9 0 344 98
1764 10 0 337 98
1765 64 0 330 98
1766 60 0 323 98
1767 85 0 316 98
1768 5 1 308 98
1769 6 0 300 98
1770 7 0 294 98
1771 9 0 288 98
1772 10 0 282 98
1773 64 0 276 98
1774 60 0 270 98
1775 85 0 264 98
1776 5 1 256 98
1777 6 0 499 196
1778 7 0 490 196
1779 9 0 481 196
1780 10 0 472 196
1781 64 0 463 196
1782 60 0 454 196
1783 85 0 445 196
1784 4 1 380 196
1785 6 0 371 196
1786 7 0 364 196
1787 9 0 357 196
1788 10 0 350 196
1789 64 0 343 196
1790 60 0 336 196
1791 86 0 284 4
1792 5 1 276 4
1793 6 0 268 4
1794 7 0 262 4
1795 9 0 256 4
1796 10 0 500 8
1797 64 0 491 8
1798 60 0 482 8
1799 85 0 473 8
1800 5 1 462 8
1801 6 0 451 8
1802 7 0 442 8
1803 9 0 434 8
1804 10 0 426 8
1805 64 0 418 8
1806 60 0 410 8
1807 85 0 402 8
1808 5 1 392 8
1809 6 0 382 8
1810 7 0 375 8
1811 9 0 368 8
1812 10 0 361 8
1813 64 0 354 8
1814 60 0 347 8
1815 85 0 340 8
1816 5 1 331 8
1817 6 0 322 8
1818 7 0 315 8
1819 9 0 309 8
1820 10 0 303 8
1821 64 0 297 8
1822 60 0 291 8
1823 85 0 285 8
1824 5 1 277 8
1825 6 0 269 8
1826 7 0 263 8
1827 9 0 257 8
1828 10 0 502 16
1829 64 0 493 16
1830 60 0 484 16
1831 85 0 475 16
1832 5 1 464 16
1833 6 0 453 16
1834 7 0 444 16
1835 9 0 436 16
1836 10 0 428 16
1837 64 0 420 16
1838 60 0 412 16
1839 85 0 404 16
1840 5 1 394 16
1841 6 0 384 16
1842 7 0 376 16
1843 9 0 369 16
1844 10 0 362 16
1845 64 0 355 16
1846 60 0 348 16
1847 85 0 341 16
1848 5 1 332 16
1849 6 0 323 16
1850 7 0 316 16
1851 9 0 310 16
1852 10 0 304 16
1853 64 0 298 16
1854 60 0 292 16
1855 85 0 286 16
1856 5 1 278 16
1857 6 0 270 16
1858 7 0 264 16
1859 9 0 258 16
1860 10 0 504 32
1861 64 0 495 32
1862 60 0 486 32
1863 85 0 477 32
1864 5 1 466 32
1865 6 0 455 32
1866 7 0 446 32
1867 9 0 438 32
1868 10 0 430 32
1869 64 0 422 32
1870 60 0 414 32
1871 85 0 406 32
1872 5 1 396 32
1873 6 0 386 32
1874 7 0 378 32
1875 9 0 371 32
1876 10 0 364 32
1877 64 0 357 32
1878 60 0 350 32
1879 85 0 343 32
1880 5 1 334 32
1881 6 0 325 32
1882 7 0 318 32
1883 9 0 312 32
1884 10 0 306 32
1885 64 0 300 32
1886 60 0 294 32
1887 85 0 288 32
1888 5 1 280 32
1889 6 0 272 32
1890 7 0 266 32
1891 9 0 260 32
1892 10 0 508 65
1893 64 0 499 65
1894 60 0 490 65
1895 85 0 481 65
1896 5 1 470 65
1897 6 0 459 65
1898 7 0 450 65
1899 9 0 441 65
1900 10 0 433 65
1901 64 0 425 65
1902 60 0 417 65
1903 85 0 409 65
1904 5 1 399 65
1905 6 0 389 65
1906 7 0 381 65
1907 9 0 374 65
1908 10 0 367 65
1909 64 0 360 65
1910 60 0 353 65
1911 85 0 346 65
1912 5 1 337 65
1913 6 0 328 65
1914 7 0 321 65
1915 9 0 314 65
1916 10 0 308 65
1917 64 0 302 65
1918 60 0 296 65
1919 85 0 290 65
1920 5 1 282 65
1921 6 0 274 65
1922 7 0 268 65
1923 9 0 262 65
1924 10 0 256 65
1925 64 0 500 130
1926 60 0 491 130
1927 85 0 482 130
1928 5 1 471 130
1929 6 0 460 130
1930 7 0 451 130
1931 9 0 442 130
1932 10 0 434 130
1933 64 0 426 130
1934 60 0 418 130
1935 85 0 410 130
1936 5 1 400 130
1937 6 0 390 130
1938 7 0 382 130
1939 9 0 375 130
1940 10 0 368 130
1941 64 0 361 130
1942 60 0 354 130
1943 85 0 347 130
1944 4 1 295 130
1945 6 0 287 130
1946 7 0 281 130
1947 9 0 275 130
1948 10 0 269 130
1949 64 0 263 130
1950 60 0 257 130
1951 86 0 256 3
1952 5 1 499 7
1953 6 0 488 7
1954 7 0 479 7
1955 9 0 470 7
1956 10 0 461 7
1957 64 0 452 7
1958 60 0 443 7
1959 85 0 435 7
1960 5 1 425 7
1961 6 0 415 7
1962 7 0 407 7
1963 9 0 399 7
1964 10 0 391 7
1965 64 0 383 7
1966 60 0 376 7
1967 85 0 369 7
1968 5 1 360 7
1969 6 0 351 7
1970 7 0 344 7
1971 9 0 337 7
1972 10 0 330 7
1973 64 0 323 7
1974 60 0 316 7
1975 85 0 310 7
1976 5 1 302 7
1977 6 0 294 7
1978 7 0 288 7
1979 9 0 282 7
1980 10 0 276 7
1981 64 0 270 7
1982 60 0 264 7
1983 85 0 258 7
1984 5 1 500 15
1985 6 0 489 15
1986 7 0 480 15
1987 9 0 471 15
1988 10 0 462 15
1989 64 0 453 15
1990 60 0 444 15
1991 85 0 436 15
1992 5 1 426 15
1993 6 0 416 15
1994 7 0 408 15
1995 9 0 400 15
1996 10 0 392 15
1997 64 0 384 15
1998 60 0 376 15
1999 85 0 369 15
2000 5 1 360 15
2001 6 0 351 15
2002 7 0 344 15
2003 9 0 337 15
2004 10 0 330 15
2005 64 0 323 15
2006 60 0 316 15
2007 85 0 310 15
2008 5 1 302 15
2009 6 0 294 15
2010 7 0 288 15
2011 9 0 282 15
2012 10 0 276 15
2013 64 0 270 15
2014 60 0 264 15
2015 85 0 258 15
2016 5 1 500 31
2017 6 0 489 31
2018 7 0 480 31
2019 9 0 471 31
2020 10 0 462 31
2021 64 0 453 31
2022 60 0 444 31
2023 85 0 436 31
2024 5 1 426 31
2025 6 0 416 31
2026 7 0 408 31
2027 9 0 400 31
2028 10 0 392 31
2029 64 0 384 31
2030 60 0 376 31
2031 85 0 369 31
2032 5 1 360 31
2033 6 0 351 31
2034 7 0 344 31
2035 9 0 337 31
2036 10 0 330 31
2037 64 0 323 31
2038 60 0 316 31
2039 85 0 310 31
2040 5 1 302 31
2041 6 0 294 31
2042 7 0 288 31
2043 9 0 282 31
2044 10 0 276 31
2045 64 0 270 31
2046 60 0 264 31
2047 85 0 258 31
2048 5 1 500 62
2049 6 0 489 62
2050 7 0 480 62
2051 9 0 471 62
2052 10 0 462 62
2053 64 0 453 62
2054 60 0 444 62
2055 85 0 436 62
2056 5 1 426 62
2057 6 0 416 62
2058 7 0 408 62
2059 9 0 400 62
2060 10 0 392 62
2061 64 0 384 62
2062 60 0 376 62
2063 85 0 369 62
2064 5 1 360 62
2065 6 0 351 62
2066 7 0 344 62
2067 9 0 337 62
2068 10 0 330 62
2069 64 0 323 62
2070 60 0 316 62
2071 85 0 310 62
2072 5 1 302 62
2073 6 0 294 62
2074 7 0 288 62
2075 9 0 282 62
2076 10 0 276 62
2077 64 0 270 62
2078 60 0 264 62
2079 85 0 258 62
2080 5 1 500 125
2081 6 0 489 125
2082 7 0 480 125
2083 9 0 471 125
2084 10 0 462 125
2085 64 0 453 125
2086 60 0 444 125
2087 85 0 436 125
2088 5 1 426 125
2089 6 0 416 125
2090 7 0 408 125
2091 9 0 400 125
2092 10 0 392 125
2093 64 0 384 125
2094 60 0 376 125
2095 85 0 369 125
2096 5 1 360 125
2097 6 0 351 125
2098 7 0 344 125
2099 9 0 337 125
2100 10 0 330 125
2101 64 0 323 125
2102 60 0 316 125
2103 85 0 310 125
2104 4 1 269 125
2105 6 0 261 125
2106 7 0 510 250
2107 9 0 501 250
2108 10 0 492 250
2109 64 0 483 250
2110 60 0 474 250
2111 86 0 454 6
2112 5 1 443 6
2113 6 0 433 6
2114 7 0 425 6
2115 9 0 417 6
2116 10 0 409 6
2117 64 0 401 6
2118 60 0 393 6
2119 85 0 385 6
2120 5 1 376 6
2121 6 0 367 6
2122 7 0 360 6
2123 9 0 353 6
2124 10 0 346 6
2125 64 0 339 6
2126 60 0 332 6
2127 85 0 325 6
2128 5 1 316 6
2129 6 0 308 6
2130 7 0 302 6
2131 9 0 296 6
2132 10 0 290 6
2133 64 0 284 6
2134 60 0 278 6
2135 85 0 272 6
2136 5 1 264 6
2137 6 0 256 6
2138 7 0 500 13
2139 9 0 491 13
2140 10 0 482 13
2141 64 0 473 13
2142 60 0 464 13
2143 85 0 455 13
2144 5 1 444 13
2145 6 0 434 13
2146 7 0 426 13
2147 9 0 418 13
2148 10 0 410 13
2149 64 0 402 13
2150 60 0 394 13
2151 85 0 386 13
2152 5 1 376 13
2153 6 0 367 13
2154 7 0 360 13
2155 9 0 353 13
2156 10 0 346 13
2157 64 0 339 13
2158 60 0 332 13
2159 85 0 325 13
2160 5 1 316 13
2161 6 0 308 13
2162 7 0 302 13
2163 9 0 296 13
2164 10 0 290 13
2165 64 0 284 13
2166 60 0 278 13
2167 85 0 272 13
2168 5 1 264 13
2169 6 0 256 13
2170 7 0 500 26
2171 9 0 491 26
2172 10 0 482 26
2173 64 0 473 26
2174 60 0 464 26
2175 85 0 455 26
2176 5 1 444 26
2177 6 0 434 26
2178 7 0 426 26
2179 9 0 418 26
2180 10 0 410 26
2181 64 0 402 26
2182 60 0 394 26
2183 85 0 386 26
2184 5 1 376 26
2185 6 0 367 26
2186 7 0 360 26
2187 9 0 353 26
2188 10 0 346 26
2189 64 0 339 26
2190 60 0 332 26
2191 85 0 325 26
2192 5 1 316 26
2193 6 0 308 26
2194 7 0 302 26
2195 9 0 296 26
2196 10 0 290 26
2197 64 0 284 26
2198 60 0 278 26
2199 85 0 272 26
2200 5 1 264 26
2201 6 0 256 26
2202 7 0 500 53
2203 9 0 491 53
2204 10 0 482 53
2205 64 0 473 53
2206 60 0 464 53
2207 85 0 455 53
2208 5 1 444 53
2209 6 0 434 53
2210 7 0 426 53
2211 9 0 418 53
2212 10 0 410 53
2213 64 0 402 53
2214 60 0 394 53
2215 85 0 386 53
2216 5 1 376 53
2217 6 0 367 53
2218 7 0 360 53
2219 9 0 353 53
2220 10 0 346 53
2221 64 0 339 53
2222 60 0 332 53
2223 85 0 325 53
2224 5 1 316 53
2225 6 0 308 53
2226 7 0 302 53
2227 9 0 296 53
2228 10 0 290 53
2229 64 0 284 53
2230 60 0 278 53
2231 85 0 272 53
2232 5 1 264 53
2233 6 0 256 53
2234 7 0 500 106
2235 9 0 491 106
2236 10 0 482 106
2237 64 0 473 106
2238 60 0 464 106
2239 85 0 455 106
2240 5 1 444 106
2241 6 0 434 106
2242 7 0 426 106
2243 9 0 418 106
2244 10 0 410 106
2245 64 0 402 106
2246 60 0 394 106
2247 85 0 386 106
2248 5 1 376 106
2249 6 0 367 106
2250 7 0 360 106
2251 9 0 353 106
2252 10 0 346 106
2253 64 0 339 106
2254 60 0 332 106
2255 85 0 325 106
2256 5 1 316 106
2257 6 0 308 106
2258 7 0 302 106
2259 9 0 296 106
2260 10 0 290 106
2261 64 0 284 106
2262 60 0 278 106
2263 85 0 272 106
2264 4 1 466 213
2265 6 0 455 213
2266 7 0 446 213
2267 9 0 438 213
2268 10 0 430 213
2269 64 0 422 213
2270 60 0 414 213
2271 86 0 416 15
2272 5 1 406 15
2273 6 0 396 15
2274 7 0 388 15
2275 9 0 380 15
2276 10 0 373 15
2277 64 0 366 15
2278 60 0 359 15
2279 85 0 352 15
2280 5 1 343 15
2281 6 0 334 15
2282 7 0 327 15
2283 9 0 320 15
2284 10 0 313 15
2285 64 0 307 15
2286 60 0 301 15
2287 85 0 295 15
2288 5 1 287 15
2289 6 0 279 15
2290 7 0 273 15
2291 9 0 267 15
2292 10 0 261 15
2293 64 0 510 31
2294 60 0 501 31
2295 85 0 492 31
2296 5 1 481 31
2297 6 0 470 31
2298 7 0 461 31
2299 9 0 452 31
2300 10 0 443 31
2301 64 0 435 31
2302 60 0 427 31
2303 85 0 419 31
2304 5 1 409 31
2305 6 0 399 31
2306 7 0 391 31
2307 9 0 383 31
2308 10 0 376 31
2309 64 0 369 31
2310 60 0 362 31
2311 85 0 355 31
2312 5 1 346 31
2313 6 0 337 31
2314 7 0 330 31
2315 9 0 323 31
2316 10 0 316 31
2317 64 0 310 31
2318 60 0 304 31
2319 85 0 298 31
2320 5 1 290 31
2321 6 0 282 31
2322 7 0 276 31
2323 9 0 270 31
2324 10 0 264 31
2325 64 0 258 31
2326 60 0 504 62
2327 85 0 495 62
2328 5 1 484 62
2329 6 0 473 62
2330 7 0 464 62
2331 9 0 455 62
2332 10 0 446 62
2333 64 0 438 62
2334 60 0 430 62
2335 85 0 422 62
2336 5 1 412 62
2337 6 0 402 62
2338 7 0 394 62
2339 9 0 386 62
2340 10 0 378 62
2341 64 0 371 62
2342 60 0 364 62
2343 85 0 357 62
2344 5 1 348 62
2345 6 0 339 62
2346 7 0 332 62
2347 9 0 325 62
2348 10 0 318 62
2349 64 0 312 62
2350 60 0 306 62
2351 85 0 300 62
2352 5 1 292 62
2353 6 0 284 62
2354 7 0 278 62
2355 9 0 272 62
2356 10 0 266 62
2357 64 0 260 62
2358 60 0 508 125
2359 85 0 499 125
2360 5 1 488 125
2361 6 0 477 125
2362 7 0 468 125
2363 9 0 459 125
2364 10 0 450 125
2365 64 0 441 125
2366 60 0 433 125
2367 85 0 425 125
2368 5 1 415 125
2369 6 0 405 125
2370 7 0 397 125
2371 9 0 389 125
2372 10 0 381 125
2373 64 0 374 125
2374 60 0 367 125
2375 85 0 360 125
2376 5 1 351 125
2377 6 0 342 125
2378 7 0 335 125
2379 9 0 328 125
2380 10 0 321 125
2381 64 0 314 125
2382 60 0 308 125
2383 85 0 302 125
2384 5 1 294 125
2385 6 0 286 125
2386 7 0 280 125
2387 9 0 274 125
2388 10 0 268 125
2389 64 0 262 125
2390 60 0 256 125
2391 85 0 500 250
2392 5 1 489 250
2393 6 0 478 250
2394 7 0 469 250
2395 9 0 460 250
2396 10 0 451 250
2397 64 0 442 250
2398 60 0 434 250
2399 85 0 426 250
2400 5 1 416 250
2401 6 0 406 250
2402 7 0 398 250
2403 9 0 390 250
2404 10 0 382 250
2405 64 0 375 250
2406 60 0 368 250
2407 85 0 361 250
2408 5 1 352 250
2409 6 0 343 250
2410 7 0 336 250
2411 9 0 329 250
2412 10 0 322 250
2413 64 0 315 250
2414 60 0 309 250
2415 85 0 303 250
2416 5 1 295 250
2417 6 0 287 250
2418 7 0 281 250
2419 9 0 275 250
2420 10 0 269 250
2421 64 0 263 250
2422 60 0 257 250
2423 85 0 502 501
